,City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,Air_quality
0,0,2015-01-01,48.57,95.68,17.15,15.85,0.92,27.64,133.36,118.0,1
1,0,2015-02-01,48.57,95.68,16.46,15.85,0.97,24.55,34.06,118.0,1
2,0,2015-03-01,48.57,95.68,29.7,15.85,17.4,29.07,30.7,118.0,1
3,0,2015-04-01,48.57,95.68,17.97,15.85,1.7,18.59,36.08,118.0,1
4,0,2015-05-01,48.57,95.68,37.76,15.85,22.1,39.33,39.31,118.0,1
5,0,2015-06-01,48.57,95.68,81.5,15.85,45.41,45.76,46.51,118.0,1
6,0,2015-07-01,48.57,95.68,130.77,15.85,112.16,32.28,33.47,118.0,1
7,0,2015-08-01,48.57,95.68,96.75,15.85,80.87,38.54,31.89,118.0,1
8,0,2015-09-01,48.57,95.68,48.0,15.85,29.16,58.68,25.75,118.0,1
9,0,2015-10-01,48.57,95.68,0.0,15.85,0.89,8.29,4.55,118.0,1
10,0,2015-11-01,48.57,95.68,24.53,15.85,132.07,25.03,6.79,118.0,1
11,0,2015-12-01,48.57,95.68,90.24,15.85,52.04,51.84,45.89,118.0,1
12,0,2015-01-13,48.57,95.68,87.09,15.85,48.82,68.21,35.16,118.0,1
13,0,2015-01-14,48.57,95.68,33.05,15.85,19.2,52.65,20.96,118.0,1
14,0,2015-01-15,48.57,95.68,16.6,15.85,0.6,28.89,47.63,118.0,1
15,0,2015-01-16,48.57,95.68,22.86,15.85,1.63,38.27,46.03,118.0,1
16,0,2015-01-17,48.57,95.68,34.75,15.85,11.44,49.5,52.24,118.0,1
17,0,2015-01-18,48.57,95.68,29.57,15.85,6.1,48.43,53.49,118.0,1
18,0,2015-01-19,48.57,95.68,27.45,15.85,2.51,50.03,49.48,118.0,1
19,0,2015-01-20,48.57,95.68,32.4,15.85,7.92,58.87,56.37,118.0,1
20,0,2015-01-21,48.57,95.68,39.28,15.85,9.52,106.93,48.75,118.0,1
21,0,2015-01-22,48.57,95.68,22.33,15.85,9.05,23.71,42.22,118.0,1
22,0,2015-01-23,48.57,95.68,47.79,15.85,22.53,39.19,32.92,118.0,1
23,0,2015-01-24,48.57,95.68,21.4,15.85,2.03,40.07,32.49,118.0,1
24,0,2015-01-25,48.57,95.68,20.19,15.85,1.42,58.41,39.26,118.0,1
25,0,2015-01-26,48.57,95.68,21.81,15.85,2.27,43.73,39.83,118.0,1
26,0,2015-01-27,48.57,95.68,23.26,15.85,2.19,43.28,41.1,118.0,1
27,0,2015-01-28,73.24,95.68,25.84,15.85,5.72,36.52,62.42,118.0,1
28,0,2015-01-29,83.13,95.68,33.72,15.85,6.93,49.52,59.76,209.0,2
29,0,2015-01-30,79.84,95.68,41.08,15.85,13.85,48.49,97.07,328.0,5
30,0,2015-01-31,94.52,95.68,52.61,15.85,24.39,67.39,111.33,514.0,4
31,0,2015-01-02,135.99,95.68,84.57,15.85,43.48,75.23,102.7,782.0,4
32,0,2015-02-02,178.33,95.68,72.8,15.85,54.56,55.04,107.38,914.0,4
33,0,2015-03-02,139.7,95.68,56.73,15.85,30.61,33.79,73.6,660.0,4
34,0,2015-04-02,80.65,95.68,24.0,15.85,2.37,25.73,47.3,294.0,2
35,0,2015-05-02,58.36,95.68,23.31,15.85,2.6,32.66,53.54,149.0,1
36,0,2015-06-02,79.29,95.68,26.83,15.85,1.16,67.41,59.3,190.0,1
37,0,2015-07-02,88.7,95.68,37.73,15.85,7.29,80.09,44.76,247.0,2
38,0,2015-08-02,74.28,95.68,33.42,15.85,8.92,54.28,47.42,379.0,5
39,0,2015-09-02,113.93,95.68,26.86,15.85,4.32,48.73,39.94,341.0,5
40,0,2015-10-02,105.39,95.68,18.75,15.85,1.41,35.91,56.15,256.0,2
41,0,2015-11-02,66.52,95.68,28.24,15.85,6.34,66.58,53.14,388.0,5
42,0,2015-12-02,65.04,95.68,44.21,15.85,14.19,65.91,31.88,288.0,2
43,0,2015-02-13,103.36,95.68,57.33,15.85,18.18,80.43,40.11,510.0,4
44,0,2015-02-14,177.33,95.68,77.85,15.85,37.49,99.72,36.47,761.0,4
45,0,2015-02-15,113.25,95.68,44.87,15.85,15.55,69.71,33.78,475.0,4
46,0,2015-02-16,99.7,95.68,47.31,15.85,19.85,73.23,30.57,536.0,4
47,0,2015-02-17,80.61,95.68,35.67,15.85,15.96,54.7,36.2,479.0,4
48,0,2015-02-18,100.79,95.68,41.91,15.85,16.24,43.11,37.43,592.0,4
49,0,2015-02-19,107.99,95.68,40.47,15.85,11.25,84.86,31.94,427.0,4
50,0,2015-02-20,140.29,95.68,68.85,15.85,33.84,101.53,40.98,588.0,4
51,0,2015-02-21,239.96,95.68,106.92,15.85,61.95,84.87,33.55,1141.0,4
52,0,2015-02-22,142.96,95.68,92.32,15.85,45.45,62.96,34.77,669.0,4
53,0,2015-02-23,238.41,95.68,131.32,15.85,77.7,89.07,37.3,1247.0,4
54,0,2015-02-24,118.72,95.68,42.56,15.85,12.56,61.54,38.8,411.0,4
55,0,2015-02-25,52.99,95.68,10.39,15.85,2.23,32.76,67.25,292.0,2
56,0,2015-02-26,48.57,95.68,23.52,15.85,0.89,9.16,30.84,118.0,1
57,0,2015-02-27,48.57,95.68,23.52,15.85,0.89,9.16,30.84,118.0,1
58,0,2015-02-28,48.57,95.68,23.52,15.85,0.89,9.16,30.84,118.0,1
59,0,2015-01-03,61.12,95.68,20.92,15.85,3.58,28.44,30.48,118.0,1
60,0,2015-02-03,60.78,95.68,27.34,15.85,9.07,29.48,34.75,189.0,1
61,0,2015-03-03,91.83,95.68,40.76,15.85,12.99,39.71,38.46,408.0,4
62,0,2015-04-03,93.88,95.68,47.01,15.85,18.21,62.75,46.79,383.0,5
63,0,2015-05-03,173.01,95.68,90.73,15.85,48.44,78.76,59.39,780.0,4
64,0,2015-06-03,48.57,95.68,23.52,15.85,0.89,9.16,30.84,118.0,1
65,0,2015-07-03,105.45,95.68,18.66,15.85,2.5,29.29,69.9,118.0,1
66,0,2015-08-03,71.56,95.68,20.32,15.85,3.51,30.28,57.16,190.0,1
67,0,2015-09-03,119.8,95.68,27.9,15.85,4.13,50.35,50.49,233.0,2
68,0,2015-10-03,106.71,95.68,30.51,15.85,5.39,38.85,60.17,297.0,2
69,0,2015-11-03,118.49,95.68,31.83,15.85,4.11,54.2,53.61,330.0,5
70,0,2015-12-03,106.01,95.68,30.54,15.85,4.28,70.29,40.91,252.0,2
71,0,2015-03-13,97.34,95.68,24.62,15.85,3.67,64.39,45.69,244.0,2
72,0,2015-03-14,83.92,95.68,30.8,15.85,6.42,67.53,34.94,234.0,2
73,0,2015-03-15,49.51,95.68,16.15,15.85,3.1,48.33,37.95,219.0,2
74,0,2015-03-16,30.76,95.68,16.98,15.85,2.72,43.62,54.78,118.0,1
75,0,2015-03-17,50.29,95.68,33.28,15.85,5.34,59.23,45.44,231.0,2
76,0,2015-03-18,57.69,95.68,54.79,15.85,25.36,58.33,52.87,286.0,2
77,0,2015-03-19,105.06,95.68,82.23,15.85,46.24,53.62,45.65,883.0,4
78,0,2015-03-20,94.1,95.68,57.49,15.85,22.14,61.31,46.77,720.0,4
79,0,2015-03-21,111.89,95.68,64.53,15.85,22.25,66.44,50.57,570.0,4
80,0,2015-03-22,108.59,95.68,63.01,15.85,25.38,75.8,46.68,589.0,4
81,0,2015-03-23,130.76,95.68,85.76,15.85,45.61,65.77,41.58,818.0,4
82,0,2015-03-24,143.55,95.68,57.16,15.85,27.3,50.98,35.38,737.0,4
83,0,2015-03-25,165.07,95.68,57.71,15.85,23.83,64.32,43.79,585.0,4
84,0,2015-03-26,166.85,95.68,60.07,15.85,17.93,79.71,53.44,616.0,4
85,0,2015-03-27,147.38,95.68,40.22,15.85,6.4,46.89,17.94,437.0,4
86,0,2015-03-28,158.25,95.68,32.65,15.85,5.86,142.36,38.54,321.0,5
87,0,2015-03-29,237.76,95.68,25.37,15.85,4.99,96.28,39.77,372.0,5
88,0,2015-03-30,133.37,95.68,21.02,15.85,3.88,57.34,39.66,339.0,5
89,0,2015-03-31,133.3,95.68,26.18,15.85,6.52,51.58,59.03,339.0,5
90,0,2015-01-04,96.04,95.68,23.46,15.85,3.8,62.42,46.61,324.0,5
91,0,2015-02-04,77.69,95.68,23.06,15.85,5.24,100.48,27.14,222.0,2
92,0,2015-03-04,53.07,95.68,17.45,15.85,4.17,40.36,21.76,169.0,1
93,0,2015-04-04,63.11,95.68,18.49,15.85,5.63,38.21,4.72,220.0,2
94,0,2015-05-04,156.76,95.68,20.97,15.85,3.92,26.32,37.11,118.0,1
95,0,2015-06-04,120.96,95.68,25.02,15.85,4.23,35.54,35.66,303.0,5
96,0,2015-07-04,138.63,95.68,30.67,15.85,5.65,87.43,29.77,314.0,5
97,0,2015-08-04,144.36,95.68,46.1,15.85,15.82,66.39,27.34,378.0,5
98,0,2015-09-04,85.03,95.68,27.41,15.85,3.3,59.16,35.89,415.0,4
99,0,2015-10-04,134.6,95.68,28.7,15.85,5.9,34.53,7.0,118.0,1
100,0,2015-11-04,61.06,95.68,17.59,15.85,3.52,8.08,19.54,126.0,1
101,0,2015-12-04,39.42,95.68,24.66,15.85,5.28,17.66,31.3,175.0,1
102,0,2015-04-13,111.86,95.68,25.17,15.85,3.89,15.84,31.23,226.0,2
103,0,2015-04-14,58.37,95.68,27.69,15.85,5.74,25.9,43.92,244.0,2
104,0,2015-04-15,95.37,95.68,44.34,15.85,18.01,13.59,41.64,315.0,5
105,0,2015-04-16,141.3,95.68,66.53,15.85,30.8,41.06,37.66,678.0,4
106,0,2015-04-17,106.68,95.68,54.77,15.85,19.91,31.56,48.49,774.0,4
107,0,2015-04-18,109.48,95.68,22.86,15.85,4.3,46.6,31.34,285.0,2
108,0,2015-04-19,126.04,95.68,26.78,15.85,6.99,79.56,28.71,321.0,5
109,0,2015-04-20,71.22,95.68,37.58,15.85,16.73,50.09,28.39,358.0,5
110,0,2015-04-21,97.87,95.68,23.45,15.85,6.3,13.85,34.16,357.0,5
111,0,2015-04-22,63.38,95.68,15.44,15.85,3.44,24.79,43.62,189.0,1
112,0,2015-04-23,75.29,95.68,17.97,15.85,3.35,76.05,60.71,118.0,1
113,0,2015-04-24,80.9,95.68,24.23,15.85,5.7,65.44,22.8,214.0,2
114,0,2015-04-25,103.29,95.68,23.69,15.85,4.55,85.42,22.18,253.0,2
115,0,2015-04-26,107.5,95.68,19.73,15.85,5.29,74.37,10.12,239.0,2
116,0,2015-04-27,161.14,95.68,16.12,15.85,3.11,118.35,59.73,118.0,1
117,0,2015-04-28,102.58,95.68,16.82,15.85,3.88,41.94,26.89,118.0,1
118,0,2015-04-29,138.42,95.68,21.56,15.85,5.05,77.74,27.18,300.0,2
119,0,2015-04-30,129.04,95.68,19.66,15.85,5.69,78.27,18.67,317.0,5
120,0,2015-01-05,96.65,95.68,20.53,15.85,4.67,39.41,11.83,240.0,2
121,0,2015-02-05,126.77,95.68,39.73,15.85,15.69,93.18,36.71,344.0,5
122,0,2015-03-05,106.15,95.68,35.05,15.85,13.12,65.95,81.6,503.0,4
123,0,2015-04-05,86.31,95.68,10.9,15.85,2.69,50.13,90.54,308.0,5
124,0,2015-05-05,83.99,95.68,2.75,15.85,2.73,34.06,69.57,227.0,2
125,0,2015-06-05,65.11,95.68,6.75,15.85,3.14,22.27,32.26,120.0,1
126,0,2015-07-05,51.03,95.68,26.2,15.85,6.24,15.5,31.44,158.0,1
127,0,2015-08-05,38.73,95.68,26.61,15.85,8.0,20.13,25.7,177.0,1
128,0,2015-09-05,61.12,95.68,27.18,15.85,9.94,39.69,25.9,201.0,2
129,0,2015-10-05,58.44,95.68,27.38,15.85,10.68,54.69,18.89,211.0,2
130,0,2015-11-05,61.49,95.68,27.61,15.85,11.44,42.66,18.2,221.0,2
131,0,2015-12-05,65.39,95.68,27.86,15.85,12.3,27.96,22.35,233.0,2
132,0,2015-05-13,100.92,95.68,37.83,15.85,20.42,31.9,22.84,481.0,4
133,0,2015-05-14,97.48,95.68,33.62,15.85,5.31,36.05,16.26,352.0,5
134,0,2015-05-15,129.27,95.68,41.92,15.85,14.28,70.13,25.4,327.0,5
135,0,2015-05-16,129.58,95.68,45.4,15.85,21.23,17.66,34.42,577.0,4
136,0,2015-05-17,100.57,95.68,24.33,15.85,7.56,38.76,38.83,411.0,4
137,0,2015-05-18,130.34,95.68,23.72,15.85,7.14,52.07,29.05,212.0,2
138,0,2015-05-19,53.24,95.68,23.34,15.85,8.05,36.23,21.58,280.0,2
139,0,2015-05-20,42.0,95.68,21.8,15.85,10.44,17.0,25.5,162.0,1
140,0,2015-05-21,50.1,95.68,22.5,15.85,9.46,30.67,12.91,118.0,1
141,0,2015-05-22,83.69,95.68,27.15,15.85,10.89,41.12,35.61,569.0,4
142,0,2015-05-23,38.88,95.68,17.74,15.85,2.18,26.4,12.47,128.0,1
143,0,2015-05-24,46.89,95.68,18.49,15.85,2.96,41.96,10.74,129.0,1
144,0,2015-05-25,70.96,95.68,19.28,15.85,4.12,23.67,16.01,152.0,1
145,0,2015-05-26,53.66,95.68,18.06,15.85,4.23,14.46,45.64,176.0,1
146,0,2015-05-27,45.49,95.68,17.1,15.85,4.26,12.85,71.85,167.0,1
147,0,2015-05-28,60.86,95.68,21.42,15.85,5.27,14.91,41.19,106.0,1
148,0,2015-05-29,51.93,95.68,31.64,15.85,13.71,15.33,12.88,231.0,2
149,0,2015-05-30,77.87,95.68,23.0,15.85,6.67,46.82,16.67,327.0,5
150,0,2015-05-31,57.59,95.68,20.42,15.85,5.6,41.68,25.51,174.0,1
151,0,2015-01-06,77.22,95.68,21.13,15.85,7.02,71.97,9.56,185.0,1
152,0,2015-02-06,45.29,95.68,19.66,15.85,7.25,18.64,6.32,179.0,1
153,0,2015-03-06,103.78,95.68,19.86,15.85,6.36,7.76,15.27,211.0,2
154,0,2015-04-06,25.14,95.68,24.74,15.85,6.01,38.05,38.52,192.0,1
155,0,2015-05-06,87.03,95.68,25.53,15.85,8.05,23.84,48.22,310.0,5
156,0,2015-06-06,89.6,95.68,25.9,15.85,6.59,48.05,44.78,223.0,2
157,0,2015-07-06,80.69,95.68,22.25,15.85,6.86,39.85,32.65,192.0,1
158,0,2015-08-06,44.75,95.68,24.29,15.85,7.76,9.89,8.07,191.0,1
159,0,2015-09-06,38.11,95.68,19.03,15.85,7.41,3.13,6.69,184.0,1
160,0,2015-10-06,45.5,95.68,24.15,15.85,8.56,0.76,3.82,220.0,2
161,0,2015-11-06,36.98,95.68,19.74,15.85,8.21,0.52,5.17,215.0,2
162,0,2015-12-06,43.58,95.68,21.58,15.85,8.26,1.02,7.56,226.0,2
163,0,2015-06-13,45.49,95.68,24.53,15.85,9.63,0.81,2.94,251.0,2
164,0,2015-06-14,38.06,95.68,27.25,15.85,8.67,1.05,4.63,216.0,2
165,0,2015-06-15,45.41,95.68,29.9,15.85,9.35,0.74,4.5,237.0,2
166,0,2015-06-16,37.71,95.68,24.8,15.85,8.54,0.87,4.6,198.0,1
167,0,2015-06-17,32.37,95.68,21.89,15.85,7.53,2.17,12.17,195.0,1
168,0,2015-06-18,34.74,95.68,21.11,15.85,7.59,4.11,12.22,187.0,1
169,0,2015-06-19,32.56,95.68,21.25,15.85,7.34,4.04,11.85,181.0,1
170,0,2015-06-20,29.28,95.68,19.23,15.85,7.55,4.01,12.64,179.0,1
171,0,2015-06-21,20.46,95.68,17.76,15.85,7.15,5.62,12.7,188.0,1
172,0,2015-06-22,26.07,95.68,19.06,15.85,7.99,4.1,10.57,190.0,1
173,0,2015-06-23,21.43,95.68,18.62,15.85,7.45,4.99,7.38,185.0,1
174,0,2015-06-24,11.91,95.68,17.44,15.85,7.34,10.86,5.47,189.0,1
175,0,2015-06-25,57.75,95.68,18.36,15.85,8.68,12.28,3.06,196.0,1
176,0,2015-06-26,66.39,95.68,21.36,15.85,8.58,11.09,4.96,201.0,2
177,0,2015-06-27,62.61,95.68,18.98,15.85,9.15,12.31,6.44,231.0,2
178,0,2015-06-28,47.5,95.68,17.59,15.85,8.07,13.91,7.28,196.0,1
179,0,2015-06-29,111.8,95.68,20.74,15.85,9.23,5.27,5.99,220.0,2
180,0,2015-06-30,30.0,95.68,22.64,15.85,8.87,8.09,6.31,244.0,2
181,0,2015-01-07,4.66,95.68,20.36,15.85,9.01,7.31,6.38,223.0,2
182,0,2015-02-07,48.72,95.68,21.5,15.85,9.56,5.72,6.61,230.0,2
183,0,2015-03-07,49.7,95.68,19.23,15.85,9.43,6.78,6.42,243.0,2
184,0,2015-04-07,48.1,95.68,17.57,15.85,8.03,9.33,7.6,215.0,2
185,0,2015-05-07,47.43,95.68,17.56,15.85,8.11,7.93,7.08,199.0,1
186,0,2015-06-07,51.74,95.68,21.28,15.85,8.91,10.05,5.78,200.0,1
187,0,2015-07-07,42.68,95.68,20.82,15.85,9.74,10.87,4.44,226.0,2
188,0,2015-08-07,38.45,95.68,18.35,15.85,10.55,10.28,3.24,241.0,2
189,0,2015-09-07,46.69,95.68,11.64,15.85,11.48,10.25,5.76,222.0,2
190,0,2015-10-07,55.27,95.68,11.66,15.85,11.55,12.7,6.55,223.0,2
191,0,2015-11-07,149.03,95.68,11.65,15.85,11.49,10.07,7.27,248.0,2
192,0,2015-12-07,86.57,95.68,11.64,15.85,11.47,11.09,6.53,300.0,2
193,0,2015-07-13,111.77,95.68,11.53,15.85,11.3,7.73,4.67,232.0,2
194,0,2015-07-14,151.4,95.68,11.16,15.85,10.8,7.8,5.46,330.0,5
195,0,2015-07-15,51.35,95.68,10.67,15.85,8.0,10.0,5.76,223.0,2
196,0,2015-07-16,65.37,95.68,8.57,15.85,0.64,16.31,8.02,105.0,1
197,0,2015-07-17,56.28,95.68,8.51,15.85,0.6,18.93,6.2,101.0,1
198,0,2015-07-18,48.17,95.68,8.55,15.85,0.65,18.99,7.97,93.0,3
199,0,2015-07-19,33.56,95.68,8.56,15.85,0.72,11.28,10.18,67.0,3
200,0,2015-07-20,31.3,95.68,8.49,15.85,0.55,10.29,7.44,60.0,3
201,0,2015-07-21,48.12,95.68,8.43,15.85,0.67,1.28,6.3,118.0,1
202,0,2015-07-22,57.11,95.68,8.42,15.85,0.55,14.58,2.6,90.0,3
203,0,2015-07-23,34.72,95.68,7.88,15.85,0.1,13.62,4.87,78.0,3
204,0,2015-07-24,29.22,95.68,7.77,15.85,0.06,13.58,5.08,48.0,0
205,0,2015-07-25,29.79,95.68,7.97,15.85,0.14,15.11,5.34,53.0,3
206,0,2015-07-26,59.95,95.68,8.16,15.85,0.18,11.52,2.79,91.0,3
207,0,2015-07-27,19.2,95.68,9.74,15.85,1.52,11.23,4.61,70.0,3
208,0,2015-07-28,19.52,95.68,17.15,15.85,5.89,11.56,4.4,157.0,1
209,0,2015-07-29,35.16,95.68,16.64,15.85,5.75,14.7,3.67,158.0,1
210,0,2015-07-30,33.03,95.68,17.58,15.85,7.01,12.95,3.53,169.0,1
211,0,2015-07-31,40.95,95.68,17.39,15.85,6.92,19.8,3.38,174.0,1
212,0,2015-01-08,40.29,95.68,17.26,15.85,6.74,8.27,3.57,173.0,1
213,0,2015-02-08,41.16,95.68,17.42,15.85,6.91,13.48,3.69,172.0,1
214,0,2015-03-08,36.12,95.68,17.07,15.85,7.21,13.62,6.08,190.0,1
215,0,2015-04-08,28.51,95.68,27.21,15.85,6.69,5.69,7.65,171.0,1
216,0,2015-05-08,31.59,95.68,27.41,15.85,6.99,9.23,7.9,168.0,1
217,0,2015-06-08,42.56,95.68,27.57,15.85,7.17,6.28,9.86,172.0,1
218,0,2015-07-08,48.12,95.68,27.45,15.85,7.14,6.77,12.78,173.0,1
219,0,2015-08-08,37.09,95.68,27.42,15.85,7.22,8.66,7.94,175.0,1
220,0,2015-09-08,33.4,95.68,27.5,15.85,7.4,9.95,8.39,179.0,1
221,0,2015-10-08,38.64,95.68,27.55,15.85,7.35,9.74,6.28,174.0,1
222,0,2015-11-08,40.49,95.68,27.71,15.85,7.48,8.92,21.51,176.0,1
223,0,2015-12-08,41.37,95.68,27.68,15.85,7.47,11.73,19.8,179.0,1
224,0,2015-08-13,44.56,95.68,27.55,15.85,7.49,11.23,22.77,175.0,1
225,0,2015-08-14,65.68,95.68,27.51,15.85,7.57,8.21,30.21,177.0,1
226,0,2015-08-15,33.34,95.68,27.57,15.85,7.3,6.41,32.95,175.0,1
227,0,2015-08-16,39.17,95.68,27.58,15.85,7.35,9.17,26.64,174.0,1
228,0,2015-08-17,34.0,95.68,27.51,15.85,7.41,9.64,17.17,179.0,1
229,0,2015-08-18,36.38,95.68,27.45,15.85,7.31,10.65,13.35,177.0,1
230,0,2015-08-19,38.35,95.68,27.57,15.85,7.41,9.33,18.59,180.0,1
231,0,2015-08-20,38.5,95.68,30.02,15.85,12.38,10.37,16.33,274.0,2
232,0,2015-08-21,39.61,95.68,32.15,15.85,17.31,10.76,5.38,310.0,5
233,0,2015-08-22,61.79,95.68,32.06,15.85,17.24,12.39,8.06,303.0,5
234,0,2015-08-23,43.22,95.68,31.99,15.85,17.17,11.68,37.87,302.0,5
235,0,2015-08-24,33.41,95.68,31.98,15.85,17.12,12.96,86.83,302.0,5
236,0,2015-08-25,36.9,95.68,31.93,15.85,17.08,4.73,54.01,302.0,5
237,0,2015-08-26,36.36,95.68,31.9,15.85,17.11,8.86,77.3,302.0,5
238,0,2015-08-27,32.64,95.68,31.85,15.85,17.01,7.05,62.31,302.0,5
239,0,2015-08-28,38.23,95.68,31.96,15.85,17.07,10.9,55.94,302.0,5
240,0,2015-08-29,39.86,95.68,31.81,15.85,16.98,10.02,96.83,301.0,5
241,0,2015-08-30,72.74,95.68,31.88,15.85,17.04,4.23,99.03,302.0,5
242,0,2015-08-31,43.2,95.68,31.91,15.85,17.05,5.96,59.99,302.0,5
243,0,2015-01-09,63.2,95.68,31.85,15.85,17.03,3.69,7.57,302.0,5
244,0,2015-02-09,64.73,95.68,31.83,15.85,17.01,6.45,12.13,302.0,5
245,0,2015-03-09,65.28,95.68,31.89,15.85,17.04,6.13,18.2,301.0,5
246,0,2015-04-09,67.86,95.68,31.84,15.85,16.97,8.87,16.53,302.0,5
247,0,2015-05-09,52.4,95.68,31.78,15.85,16.97,9.89,22.55,301.0,5
248,0,2015-06-09,33.33,95.68,31.84,15.85,16.95,6.88,33.58,302.0,5
249,0,2015-07-09,29.52,95.68,31.82,15.85,16.94,8.56,40.65,301.0,5
250,0,2015-08-09,15.53,95.68,31.85,15.85,17.0,15.13,34.18,301.0,5
251,0,2015-09-09,57.51,95.68,67.22,15.85,16.31,8.73,15.39,118.0,1
252,0,2015-10-09,50.24,95.68,21.77,15.85,9.46,11.63,13.61,226.0,2
253,0,2015-11-09,61.77,95.68,24.1,15.85,8.68,8.1,18.69,276.0,2
254,0,2015-12-09,46.93,95.68,18.61,15.85,7.14,7.92,19.03,209.0,2
255,0,2015-09-13,43.01,95.68,16.78,15.85,6.82,11.58,20.59,179.0,1
256,0,2015-09-14,42.06,95.68,19.78,15.85,8.43,11.63,28.09,197.0,1
257,0,2015-09-15,44.94,95.68,18.07,15.85,7.14,5.85,59.38,229.0,2
258,0,2015-09-16,29.58,95.68,16.55,15.85,6.61,8.82,42.9,170.0,1
259,0,2015-09-17,32.15,95.68,16.2,15.85,6.5,9.2,39.02,164.0,1
260,0,2015-09-18,36.33,95.68,20.56,15.85,7.68,8.28,43.35,195.0,1
261,0,2015-09-19,24.46,95.68,19.44,15.85,8.45,12.59,44.55,220.0,2
262,0,2015-09-20,48.57,95.68,23.52,15.85,0.89,9.16,30.84,118.0,1
263,0,2015-09-21,27.08,95.68,22.19,15.85,9.95,9.51,12.46,118.0,1
264,0,2015-09-22,59.29,95.68,18.89,15.85,9.21,5.98,7.69,217.0,2
265,0,2015-09-23,65.32,95.68,20.23,15.85,10.61,3.69,4.74,254.0,2
266,0,2015-09-24,47.39,95.68,19.74,15.85,9.26,7.72,7.71,241.0,2
267,0,2015-09-25,43.88,95.68,28.44,15.85,8.69,4.83,11.53,244.0,2
268,0,2015-09-26,28.35,95.68,22.68,15.85,9.05,7.47,15.95,243.0,2
269,0,2015-09-27,3.59,95.68,25.44,15.85,11.26,9.6,20.38,244.0,2
270,0,2015-09-28,3.04,95.68,37.81,15.85,16.31,13.73,30.05,327.0,5
271,0,2015-09-29,19.14,95.68,40.93,15.85,10.33,10.96,29.36,390.0,5
272,0,2015-09-30,69.12,95.68,41.26,15.85,8.85,15.63,28.45,231.0,2
273,0,2015-01-10,76.41,95.68,52.67,15.85,17.96,15.44,31.49,396.0,5
274,0,2015-02-10,102.49,95.68,71.17,15.85,33.31,27.32,24.85,731.0,4
275,0,2015-03-10,127.94,95.68,39.52,15.85,11.14,25.59,15.17,466.0,4
276,0,2015-04-10,87.18,95.68,29.34,15.85,7.83,6.98,23.17,230.0,2
277,0,2015-05-10,99.73,95.68,50.39,15.85,20.16,32.74,20.91,309.0,5
278,0,2015-06-10,84.15,95.68,47.93,15.85,15.83,19.37,23.12,519.0,4
279,0,2015-07-10,92.12,95.68,50.71,15.85,18.21,31.75,29.97,397.0,5
280,0,2015-08-10,94.02,95.68,64.11,15.85,27.14,24.88,23.51,517.0,4
281,0,2015-09-10,150.27,95.68,50.77,15.85,15.9,26.35,31.96,653.0,4
282,0,2015-10-10,118.91,95.68,34.64,15.85,5.42,79.47,24.89,355.0,5
283,0,2015-11-10,91.41,95.68,28.63,15.85,5.19,25.44,6.25,227.0,2
284,0,2015-12-10,95.9,95.68,44.01,15.85,10.38,30.06,27.34,316.0,5
285,0,2015-10-13,137.87,95.68,53.18,15.85,20.2,21.89,17.41,536.0,4
286,0,2015-10-14,90.71,95.68,43.85,15.85,18.12,17.89,26.02,370.0,5
287,0,2015-10-15,108.68,95.68,49.9,15.85,17.03,22.59,19.56,551.0,4
288,0,2015-10-16,98.79,95.68,48.92,15.85,17.72,26.09,30.19,393.0,5
289,0,2015-10-17,145.75,95.68,55.33,15.85,20.61,24.66,95.94,671.0,4
290,0,2015-10-18,179.43,95.68,91.75,15.85,52.33,39.15,112.01,969.0,4
291,0,2015-10-19,170.52,95.68,48.6,15.85,15.49,34.03,53.98,471.0,4
292,0,2015-10-20,203.4,95.68,59.66,15.85,23.03,94.3,5.36,529.0,4
293,0,2015-10-21,92.71,95.68,43.57,15.85,12.92,42.08,72.86,118.0,1
294,0,2015-10-22,64.66,95.68,28.61,15.85,4.79,34.4,24.76,213.0,2
295,0,2015-10-23,78.14,95.68,39.51,15.85,10.58,44.91,35.56,297.0,2
296,0,2015-10-24,100.17,95.68,66.43,15.85,32.27,27.73,23.95,605.0,4
297,0,2015-10-25,147.35,95.68,73.74,15.85,34.64,46.09,26.43,691.0,4
298,0,2015-10-26,206.89,95.68,201.0,15.85,145.32,20.47,38.0,971.0,4
299,0,2015-10-27,114.84,95.68,78.39,15.85,38.09,22.94,30.19,118.0,1
300,0,2015-10-28,89.64,95.68,31.18,15.85,5.42,44.92,43.04,270.0,2
301,0,2015-10-29,51.72,95.68,23.04,15.85,1.89,37.31,66.58,188.0,1
302,0,2015-10-30,54.59,95.68,20.64,15.85,2.31,19.08,42.43,114.0,1
303,0,2015-10-31,46.5,95.68,13.32,15.85,1.22,13.73,61.56,143.0,1
304,0,2015-01-11,48.57,95.68,23.52,15.85,0.89,9.16,30.84,118.0,1
305,0,2015-02-11,122.54,95.68,119.62,15.85,75.42,13.78,60.66,118.0,1
306,0,2015-03-11,147.18,95.68,69.93,15.85,33.06,21.24,131.12,557.0,4
307,0,2015-04-11,214.67,95.68,99.57,15.85,57.37,22.18,30.84,118.0,1
308,0,2015-05-11,207.13,95.68,60.37,15.85,28.41,50.33,30.84,536.0,4
309,0,2015-06-11,191.01,95.68,89.72,15.85,39.61,40.78,27.9,354.0,5
